[01-Sep-2017 12:54:35 Europe/Berlin] ::session.inc:439:[before upgrade] include_once(./tmp/faillog.php): failed to open stream: No such file or directory
[01-Sep-2017 12:54:35 Europe/Berlin] ::session.inc:439:[before upgrade] include_once(): Failed opening './tmp/faillog.php' for inclusion (include_path='.;E:\xampp\php\PEAR')
[01-Sep-2017 12:54:35 Europe/Berlin] ::current_user.inc:686:[before upgrade] Invalid argument supplied for foreach()
[01-Sep-2017 12:54:35 Europe/Berlin] ::current_user.inc:686:[before upgrade] Invalid argument supplied for foreach()
[01-Sep-2017 12:54:36 Europe/Berlin] 0::session.inc:489:[before upgrade] include(./company/0/installed_extensions.php): failed to open stream: No such file or directory
[01-Sep-2017 12:54:36 Europe/Berlin] 0::session.inc:489:[before upgrade] include(): Failed opening './company/0/installed_extensions.php' for inclusion (include_path='.;E:\xampp\php\PEAR')
[01-Sep-2017 12:54:36 Europe/Berlin] 0::hooks.inc:239:[before upgrade] Invalid argument supplied for foreach()
[01-Sep-2017 12:54:36 Europe/Berlin] 0::current_user.inc:730:[before upgrade] opendir(./company/0/js_cache/0,./company/0/js_cache/0): The system cannot find the file specified. (code: 2)
[16-Apr-2018 06:08:06 Europe/Berlin] 0::current_user.inc:740:[before upgrade] unlink(../company/0/js_cache/0/JsHttpRequest.js): No such file or directory
[16-Apr-2018 06:08:06 Europe/Berlin] 0::current_user.inc:740:[before upgrade] unlink(../company/0/js_cache/0/login.js): No such file or directory
[16-Apr-2018 06:08:06 Europe/Berlin] 0::current_user.inc:740:[before upgrade] unlink(../company/0/js_cache/0/utils.js): No such file or directory
[24-Apr-2018 13:41:36 Europe/Berlin] 0:fahry:simple_crud_class.inc:114: key() expects parameter 1 to be array, string given
[29-Apr-2018 04:20:31 Europe/Berlin] 0::current_user.inc:740:[before upgrade] unlink(./company/0/js_cache/0/inserts.js): Permission denied
[07-May-2018 11:29:48 Europe/Berlin] 0::current_user.inc:740:[before upgrade] unlink(./company/0/js_cache/0/behaviour.js): No such file or directory
[07-May-2018 11:29:48 Europe/Berlin] 0::current_user.inc:740:[before upgrade] unlink(./company/0/js_cache/0/inserts.js): No such file or directory
[07-May-2018 11:29:48 Europe/Berlin] 0::current_user.inc:740:[before upgrade] unlink(./company/0/js_cache/0/JsHttpRequest.js): No such file or directory
[07-May-2018 11:29:48 Europe/Berlin] 0::current_user.inc:740:[before upgrade] unlink(./company/0/js_cache/0/login.js): No such file or directory
[07-May-2018 11:29:48 Europe/Berlin] 0::current_user.inc:740:[before upgrade] unlink(./company/0/js_cache/0/utils.js): No such file or directory
[07-May-2018 12:37:08 Europe/Berlin] 0:admin:ui_lists.inc:424: Invalid argument supplied for foreach()
[07-May-2018 17:38:08 Europe/Berlin] 0:admin:allocation_cart.inc:374: Creating default object from empty value
[07-May-2018 17:44:37 Europe/Berlin] 0:admin:ui_lists.inc:424: Invalid argument supplied for foreach()
[12-May-2018 11:26:29 Europe/Berlin] 0:admin:ui_lists.inc:424: Invalid argument supplied for foreach()
[12-May-2018 11:26:50 Europe/Berlin] 0:admin:ui_lists.inc:424: Invalid argument supplied for foreach()
[12-May-2018 11:27:48 Europe/Berlin] 0:admin:ui_lists.inc:424: Invalid argument supplied for foreach()
[12-May-2018 11:28:08 Europe/Berlin] 0:admin:ui_lists.inc:424: Invalid argument supplied for foreach()
[12-May-2018 11:28:13 Europe/Berlin] 0:admin:ui_lists.inc:424: Invalid argument supplied for foreach()
[12-May-2018 11:28:14 Europe/Berlin] 0:admin:ui_lists.inc:424: Invalid argument supplied for foreach()
[12-May-2018 11:28:16 Europe/Berlin] 0:admin:ui_lists.inc:424: Invalid argument supplied for foreach()
[12-May-2018 11:28:54 Europe/Berlin] 0:admin:ui_lists.inc:424: Invalid argument supplied for foreach()
[12-May-2018 11:28:56 Europe/Berlin] 0:admin:ui_lists.inc:424: Invalid argument supplied for foreach()
[12-May-2018 11:28:57 Europe/Berlin] 0:admin:ui_lists.inc:424: Invalid argument supplied for foreach()
[12-May-2018 11:28:58 Europe/Berlin] 0:admin:ui_lists.inc:424: Invalid argument supplied for foreach()
[12-May-2018 11:28:58 Europe/Berlin] 0:admin:ui_lists.inc:424: Invalid argument supplied for foreach()
[12-May-2018 11:29:09 Europe/Berlin] 0:admin:ui_lists.inc:424: Invalid argument supplied for foreach()
[12-May-2018 11:56:23 Europe/Berlin] 0:admin:ui_lists.inc:424: Invalid argument supplied for foreach()
[12-May-2018 11:56:23 Europe/Berlin] 0:admin:ui_lists.inc:424: Invalid argument supplied for foreach()
[12-May-2018 11:59:05 Europe/Berlin] 0:admin:ui_lists.inc:424: Invalid argument supplied for foreach()
[12-May-2018 11:59:06 Europe/Berlin] 0:admin:ui_lists.inc:424: Invalid argument supplied for foreach()
[16-May-2018 07:52:24 Europe/Berlin] <b>DATABASE ERROR :</b> could not get stock categories<br>error code : 1146<br>error message : Table 'bigcity_group_db.0_stock_category_parent' doesn't exist<br>sql that failed was : SELECT * FROM 0_stock_category_parent WHERE !inactive ORDER BY parent_cat_name<br><br><br>
[16-May-2018 07:52:33 Europe/Berlin] <b>DATABASE ERROR :</b> could not get stock categories<br>error code : 1146<br>error message : Table 'bigcity_group_db.0_stock_category_parent' doesn't exist<br>sql that failed was : SELECT * FROM 0_stock_category_parent WHERE !inactive ORDER BY parent_cat_name<br><br><br>
[16-May-2018 07:52:40 Europe/Berlin] <b>DATABASE ERROR :</b> could not get stock categories<br>error code : 1146<br>error message : Table 'bigcity_group_db.0_stock_category_parent' doesn't exist<br>sql that failed was : SELECT * FROM 0_stock_category_parent WHERE !inactive ORDER BY parent_cat_name<br><br><br>
[16-May-2018 10:20:17 Europe/Berlin] 0:admin:connect_db_mysqli.inc:110: mysqli_fetch_array() expects parameter 1 to be mysqli_result, null given
[16-May-2018 10:20:39 Europe/Berlin] 0:admin:connect_db_mysqli.inc:110: mysqli_fetch_array() expects parameter 1 to be mysqli_result, null given
[16-May-2018 10:20:54 Europe/Berlin] 0:admin:connect_db_mysqli.inc:110: mysqli_fetch_array() expects parameter 1 to be mysqli_result, null given
[16-May-2018 10:21:03 Europe/Berlin] 0:admin:connect_db_mysqli.inc:110: mysqli_fetch_array() expects parameter 1 to be mysqli_result, null given
[16-May-2018 10:21:51 Europe/Berlin] 0:admin:connect_db_mysqli.inc:110: mysqli_fetch_array() expects parameter 1 to be mysqli_result, null given
[16-May-2018 10:22:13 Europe/Berlin] 0:admin:connect_db_mysqli.inc:110: mysqli_fetch_array() expects parameter 1 to be mysqli_result, null given
[16-May-2018 10:22:59 Europe/Berlin] 0:admin:connect_db_mysqli.inc:110: mysqli_fetch_array() expects parameter 1 to be mysqli_result, null given
[16-May-2018 10:23:04 Europe/Berlin] 0:admin:connect_db_mysqli.inc:110: mysqli_fetch_array() expects parameter 1 to be mysqli_result, null given
[16-May-2018 10:23:26 Europe/Berlin] 0:admin:connect_db_mysqli.inc:110: mysqli_fetch_array() expects parameter 1 to be mysqli_result, null given
[16-May-2018 10:23:42 Europe/Berlin] 0:admin:connect_db_mysqli.inc:110: mysqli_fetch_array() expects parameter 1 to be mysqli_result, null given
[16-May-2018 15:39:46 Europe/Berlin] <b>DATABASE ERROR :</b> FATAL : duplicate purchase order found<br>sql that failed was : <br><br><br>
[16-May-2018 19:04:12 Europe/Berlin] 0:admin:JsHttpRequest.php:273:[before upgrade] parse_str(): Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini.
[16-May-2018 19:04:19 Europe/Berlin] 0:admin:JsHttpRequest.php:273:[before upgrade] parse_str(): Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini.
[17-May-2018 06:33:44 Europe/Berlin] 0:bigcity:JsHttpRequest.php:273:[before upgrade] parse_str(): Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini.
[17-May-2018 06:33:50 Europe/Berlin] 0:bigcity:JsHttpRequest.php:273:[before upgrade] parse_str(): Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini.
[17-May-2018 06:33:55 Europe/Berlin] 0:bigcity:JsHttpRequest.php:273:[before upgrade] parse_str(): Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini.
[17-May-2018 06:52:28 Europe/Berlin] 0:bigcity:JsHttpRequest.php:273:[before upgrade] parse_str(): Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini.
[17-May-2018 07:00:39 Europe/Berlin] 0:bigcity:JsHttpRequest.php:273:[before upgrade] parse_str(): Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini.
[17-May-2018 07:15:24 Europe/Berlin] 0:bigcity:JsHttpRequest.php:273:[before upgrade] parse_str(): Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini.
[17-May-2018 07:15:29 Europe/Berlin] 0:bigcity:JsHttpRequest.php:273:[before upgrade] parse_str(): Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini.
[17-May-2018 07:15:33 Europe/Berlin] 0:bigcity:JsHttpRequest.php:273:[before upgrade] parse_str(): Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini.
[17-May-2018 07:15:40 Europe/Berlin] 0:bigcity:JsHttpRequest.php:273:[before upgrade] parse_str(): Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini.
[17-May-2018 07:15:41 Europe/Berlin] 0:bigcity:JsHttpRequest.php:273:[before upgrade] parse_str(): Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini.
[17-May-2018 07:15:46 Europe/Berlin] 0:bigcity:JsHttpRequest.php:273:[before upgrade] parse_str(): Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini.
[17-May-2018 07:15:47 Europe/Berlin] 0:bigcity:JsHttpRequest.php:273:[before upgrade] parse_str(): Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini.
[17-May-2018 07:15:52 Europe/Berlin] 0:bigcity:JsHttpRequest.php:273:[before upgrade] parse_str(): Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini.
[17-May-2018 07:15:57 Europe/Berlin] 0:bigcity:JsHttpRequest.php:273:[before upgrade] parse_str(): Input variables exceeded 1000. To increase the limit change max_input_vars in php.ini.
